publishedAt;authorDisplayName;text;likeCount
2023-05-06T23:34:10Z;Nuri Widodo;abah anies nasabnya pahlawan amanah g suka boong g ngutang       smoga jadi ya allah   takbir x;3
2023-05-10T02:49:57Z;bukan keturunan Raja;amanah versi kadrun;0
2023-05-09T18:40:55Z;Chafidz Gozaly;anis ga bisa apa bg  mndg surend aja;1
2023-05-06T23:10:26Z;Sumarmi Kija;aku tebak hanya ada  capres yaitu ganjar vs prabowo  soalnya aku ga yakin demokrat mau jadi cawapresnya anis;0
2023-05-06T22:44:30Z;wahyu ramdhani;ga ada yg berani ngusung pak mahfud takut kadernya pada ga bisa korupsi    ;0
2023-05-06T21:13:04Z;Amrin Bungkaing;hati tahun politik bxk yang ngemis suara datangi rakyat  tpi pas mnjabat didatangi rakyat utk demo pada kbur alasan bxk urusan sono sini  sampai jenguk kuburan lbih penting daripada ketemu rakyat  ;0
2023-05-06T20:56:38Z;Lia Natalia;hidup sujiwo tejo   ;0
2023-05-06T20:06:02Z;sariyanto tina;prabowo lebih bela rakyat;0
2023-05-06T20:05:34Z;Bakbek 88;bapak jokowi bisa jadi cawapres nggak sih yg baca bls dong     ;0
2023-05-06T18:26:32Z;Kin Zakiy;ganjar dan anis cenderung pelawak  akhir tragis kayak ukraina di pimpin pelawak;0
2023-05-06T17:27:38Z;Kenshin Himura;pilih presiden yang mau bikin uu hukum mati koruptor;0
2023-05-06T16:58:10Z;Hketi Nur angreni;saya akan pilih pak prabowo kena sdh kali nyapres pantang menyerah yang ke  semoga terlaksana jd presiden aamiin;0
2023-05-06T16:55:44Z;jala goda;prabowo   ;0
2023-05-06T16:47:25Z;wibowo edi;saya hanya ingin memprediksi  yg jadi ganjar  tidak bisa dipungkiri cebong kampret masih ada  yg cebong pasti tetap cebong  meskipun sebagian berubah jadi kampret  tp sbaliknya yg dulu kampret pasti ada yg jadi cebong  dg slah satu alasan merasakan pmbangunan atau apapun itu  tp suara kampret bakal terpecah ke prabowo atau anis   br jd jngan asal ngmong dg mngtasnmakan rakyat muak dg petugas partai atau apapun itu  lihat realita sja  kalau mau banteng tidak berkuasa lagi  anis n prabowo harus bersatu   br sekali lagi saya bukan rakyat fanatik  saya hanya mngamati  tidak condong siapa ;0
2023-05-06T16:39:12Z;Reza Vestian;udah pasang baliho dimana mana   yang dicalonin ganjar     quot sakitnya tuh disini  quot      ;0
2023-05-06T16:31:20Z;OLD MUSIC;klo mau ikn terus berlanjut jangan pilih anis baswedan ;0
2023-05-06T16:15:40Z;Evatiara rosa;pdi mundur si  percuma maju  rakyat sudah cerdas  ;0
2023-05-06T16:15:20Z;Vian Sitepu;prabowo udah pasti;0
2023-05-06T16:12:55Z;Jangan Tebang Pohon;prabowo ganjar sdh ga usah maju sendiri    insyaallah untuk periode karna masyarakat ga mau ganti presiden ganti program    ;0
2023-05-06T15:49:09Z;Maulana Ahmad;garing   ganjar giring ;0
2023-05-06T15:24:13Z;Kolidi Kembang;yg jelas ga bakalan pilih yg diusung siluman banten;0
2023-05-06T15:06:42Z;Irwan Batubara;gua dukung pak anis yg setidaknya tidak boong kaek yg udah jdi presiden tukang ngibul  pk anis jujur dan jakarta bagus ditangannya;0
2023-05-06T15:04:50Z;Boim New_Kokobok;sosoan komentar ini itu yaelahhh  ;0
2023-05-06T14:58:23Z;Sunarya Sunarya;uban petugas partai   ;0
2023-05-06T14:24:55Z;ridwan blawong;yg ada pak mahfud tak pilih kalo ga ada  golput;0
2023-05-06T14:14:13Z;kang komen;owo sama kawan kawan biasanya yang suka rusuh kalah rusuh kalah rusuh ;0
2023-05-06T14:04:54Z;Bahh Yamor1;rusak     rusak      ;0
2023-05-06T14:04:36Z;Ryz7K;nmor  bung rocky gerung  ;0
2023-05-06T13:59:01Z;Botak Gelap;makin banyak makin bagus    itu tanda demikrasi hidup    ;0
2023-05-06T13:57:43Z;Ardi Sukardi;siapa pun calon nya tetep milih banteng  ayo indonesia berkembang jngn kasih maju;0
2023-05-06T13:54:42Z;32. I Wayan Nedy Pramana Dhyananta;ganjar pranowo aja deh ;1
2023-05-06T13:28:51Z;Muhibbin Creative;jawa timur siap dukung anis baswedan  ;2
2023-05-06T12:56:48Z;Akwan Akwan;klo anis cocol di usung demokrat dgn pks  mungkin nyungsef   pks tetap dukung anis krn pilkada dki jual ayat dan mayat   intoleran  rasis ;0
2023-05-06T12:55:12Z;Ahmad Yuly Firmansah;seperti nya capres nya sudah mentok   dan yg lain akan merapat ke  capres yg ada  nah di sini kita sudah pastikan kalo capres nya sudah  tinggal cawapres nya ;0
2023-05-06T12:38:26Z;Arga Pratama S.P;bismillah ganjar presiden  insyaallah indonesia bergerak lbh maju lg;0
2023-05-06T12:21:32Z;salim assagaf; capres gk mungkin;0
2023-05-06T12:18:21Z;Fahrul Huda;pak prabowo ok;0
2023-05-06T12:12:00Z;DpacPKBpagelaran;prabowo ok;0
2023-05-06T12:07:19Z;Cybershot; golput  rakyat sudah bisa melihat drama elit politik  semua hanya haus kekuasaan tidak ada yg peduli dengan rakyat  waktunya kerajaan nusantara bangkit dari tidurnya ;0
2023-05-06T11:52:37Z;Mulyadi Idrus;semoga damai pilpresnya    salam waras   ;2
2023-05-06T10:51:44Z;Ciko Lauskoda;hanya org goblok  amp  kadrun saja yg mau pilih abunawas dri yaman             ;0
2023-05-06T10:43:02Z;Andi Jajuli;prabowo oke;0
2023-05-06T09:53:33Z;Ahmad Muslie;lawasss dah basi;0
2023-05-06T09:09:20Z;Edi Haidir;kalo menurut analisa saya secara pribadi capres itu idealnya cukup  saja  gak perlu sampai    atau  ;0
2023-05-06T08:59:17Z;RULL EXE;dipikir  mendingan pilih pak anies daripada si uban pecandu film porno cuma cebong aj yg mau milih  ;1
2023-05-06T08:42:22Z;Edy .k.;ttp pk ganjar  petugas partai untuk rakyat jos auto coblos  ;0
2023-05-09T07:17:31Z;Much. Faisal Hafiz;males ah udah pengalaman dengan partai merah;0
2023-05-06T08:36:02Z;sutarto;sepertinya semua capres berijazah asyli  ga kaya si nganu;0
2023-05-06T08:27:42Z;Yunus Netting;semakin banyak semakin memuluskan langkah anies;0
2023-05-06T08:18:06Z;Surya channel song & fishing;thn ini thn nya pak prabowo yg lain ngantri;0
2023-05-06T08:17:05Z;Golet iwak chanel;prabowo pilihanku;0
2023-05-06T08:16:48Z;Praboe William;bukan dari petugas partai      ;0
2023-05-06T08:01:13Z;Medan1212;gak masalah biaya habis banyak inikan pesta rakyat dan ungny dari rakyat juga ;0
2023-05-06T07:31:45Z;Ssss Septian;saya juga prabowo yg lain minggir;0
2023-05-06T07:17:38Z;Bagas Wibowo;asal jangan minotour aja ;0
2023-05-06T07:14:31Z;Suryadi Plara;tetap anis;0
2023-05-06T07:02:04Z;Saint Gaming;semoga saya terpilih di pilpres nanti amin ;0
2023-05-06T07:01:10Z;SantunBerbagi NikmatnyaSedekah;dimedsosbenarkah ygbaik kalocapres  lbh baik;0
2023-05-06T06:52:11Z;Nizal Akhmad;sama masih bingung anatara ganjar atau prabowo ;0
2023-05-06T06:50:44Z;Masita Sita;hanya ganjar pranowo yg bisa dipercaya    ;0
2023-05-06T06:43:37Z;Jodi S;jateng aja tambah miskin di pegang ganjar wkwk  yg begitu mau mimpin indonesia   mana cuman bonekanya mega wkwk waduuuh kacawww;0
2023-05-06T05:28:38Z;Agung Dwi Mardi;anies    ;0
2023-05-06T05:14:15Z;Fskk Sloa;pokoknya pilih cpa aja boleh br  br  asal jangan banteng merah    ;0
2023-05-06T04:57:47Z;Triss Sun;gak ada yg minat     semua cuma akan memperkaya diri sendiri   kelompoknya saja   preeett aaghh  ;0
2023-05-06T04:53:52Z;EL TV;aku pilih pribumi;0
2023-05-06T04:52:11Z;Ami Yuliati;mmmm    kalau aku sih lihat saja nanti  yg jelas bukan antitesa sblmnya ;0
2023-05-06T04:50:54Z;"MR.""ANDRUW"".";ttp pk anislah   wlo mau brp aja calonya  ;0
2023-05-06T04:48:09Z;herman msn;kita tunggu saja berapa capresnya  semoga saja lebih banyak capresnya supaya rakyat banyak pilihan ;1
2023-05-06T04:28:40Z;Umi Ibu;yg penting jeluargaku jgn sampai pilih moncong putih;1
2023-05-06T04:27:25Z;Umi Ibu;aku pilih p anis;1
2023-05-06T03:47:05Z;Hasan Transistor;semakin banyak semakin bagus;0
2023-05-06T02:47:05Z;atiefa;pak prabowo ;0
2023-05-06T02:37:49Z;Aly Yusuf;nonton bareng video porno di nkri  amp  semoga kasus e ktp bisa terselesaikan dengan baik  dulu ada partai wong cilik sekarang ada partai wong licik  salam akal sehat selalu;0
2023-05-06T02:19:26Z;Indrayanti Lumbanraja;babi pun yg dicalonkan pasti menang sebab yg menghitung suaranya babi juga yg terpenting siapa yg menyelenggarakan lilpres itu  semoga pki dan ijasah palsu lenyap selamanya dari muka bumi nkri;0
2023-05-06T02:15:16Z;RACHMAT ACHSANALHUDA;yg pantas jadi presiden gua;0
2023-05-06T02:05:35Z;dony 212;gw gak bakalan milih capres dari demokrat ;0
2023-05-06T01:57:55Z;zaituni;pilih presiden yg merakyat     jngan yg pintar ngomong manis tpi lelet  ntar di gertak sama mafia  besar    ;0
2023-05-06T01:55:18Z;zaituni;hati klo ada orang kok pinginnya mati an jdi pejabat  ada apa di balik itu    ;0
2023-05-06T01:38:37Z;farhan akira;jatim dukung anies baswedan ri      ;3
2023-05-06T00:59:22Z;Bambang;ppp klo gabung dgn pdi susah saya peribadi keluar dari ppp;0
2023-05-06T00:58:19Z;Hari Saputra;yes golput lagi    ;1
2023-05-06T00:47:19Z;Heri Santoso;seruuuuu ;0
2023-05-06T00:35:13Z;juragan empang;anies calon paling oke ;2
2023-05-06T00:30:32Z;Matasan Fuari;lebih banyak capres lebih baik dan lebih demokrasi;1
2023-05-06T00:27:34Z;I Wayan Yasa Adnyana;makin banyak  capres  ganjar makin kuat     ;0
2023-05-06T00:21:00Z;imantri perdana;ane lihat only     br ini lebih wow layaknya jakarta  yg  paslon   br partai yg diakhir   mereka akan melebur atau menunggu  sepertinya enak bermain dibelakang layar  ;0
2023-05-06T00:17:28Z;tgx winanto;coba pak gajar tidak di partai pdi   saya suka sekali  tapi sayang  mending perubahaan di percayakaan ke pak prabowo;0
2023-05-06T00:15:34Z;ELdous;anies kalo mau menang bawa ahok jadi wakilnya   yakin   menang   pokoknya yg gaet ahok jadi wakil pasti menang   liat saja nanti  ;0
2023-05-06T00:12:35Z;Lingga Siregar;pak anis sangat cocok jadi presiden karena pak anis bukan sosok pemimpin yang sombong ;0
2023-05-05T22:53:24Z;M N S I PPIA;yg pnting ttp no banteng   ;0
2023-05-05T22:50:26Z;HYBUSA 145;anis pendukung ny cuma jakarta wkwk;0
2023-05-05T22:47:44Z;Bambang Bembeng;mau seribu capres br rakyat tetap pilih anis presiden;0
2023-05-05T22:46:34Z;Trihono Aminoto;bebas capresnya lebih dari dua yg penting memenuhi persyaratan ya lolos seleksi kan kita negara demokrasi pancasila  selamat jadi presiden yg penting anti korupsi dan mengamalkan ajaran pancasila secara nyata sesuai silanya merdeka amiiin;0
2023-05-05T22:37:43Z;Rahman Sidiq;berani ngk pada bertarung dgn  capres     kalau pd berani itu hebat     biaya ngk usah pikirin;0
2023-05-05T22:36:43Z;Ataprumahkokoh Bgt;gw pilih ganjar  yang beda pilihan gpp  yg penting indonesia damai dalam berpolitik ;0
2023-05-05T22:36:41Z;Nai Sujai;baguslah jangan sampai dua;0
2023-05-05T22:18:40Z;Daniel;capres dari peak  siapa ya ;0
2023-05-05T22:11:17Z;Musikan;pilih zeus aja dah;0
2023-05-05T22:04:13Z;Jahjar Dedes; a href   www youtube com results search query  prabowopresiden   prabowopresiden  a  sindonesiaraya br  a href   www youtube com results search query  prabowomahfud   prabowomahfud  a ;0
2023-05-05T21:53:28Z;Thomas Suryaputra;go airlangga hertanto;0
2023-05-05T20:17:48Z;Steven Tjahyono;bakso solo dukung prabowo ogah petugas partai;0
2023-05-05T20:12:51Z;Nuriman Iman;anis sudah terbukti cerdas dan bijak memimpin dki;0
2023-05-05T20:01:41Z;Tomkrus;gw golput;0
2023-05-05T18:57:18Z;WIN_Channel; a href   www youtube com results search query  anisbaswedanpresidenku   anisbaswedanpresidenku  a ;0
2023-05-05T18:57:01Z;WIN_Channel;gk usah si moncong moncong itu lagi;0
2023-05-05T18:25:55Z;FIRAZ19 Tender;insyaallah tahun ini milik pak anies;0
2023-05-05T18:25:33Z;Nzio.09;dari militer sudah  sipil sudah  sekarang saatnya dari rektor yg memimpin indonesia ;0
2023-05-05T18:19:15Z;Asep Rahmat Subaeli;pak anis aja saya mah titik ;0
2023-05-05T17:24:56Z;Dian Apraza apraza;gx bakalannnnn guaaaaa coblossss    percumaaaaas br   ;0
2023-05-05T16:23:59Z;Yan Rudiana;pak ganjar udah bikin sakit hati anak bangsa  uda mengubur haraoan anak bangsa ;0
2023-05-05T16:03:42Z;DIHSVA ROBIANTO;terserah yang menang siapapun boleh  asal jangan ada  paslon  mending  atau boleh ;1
2023-05-05T15:56:58Z;bang_al;di timor leste  capres nya  ;0
2023-05-05T15:06:06Z;Ipung 5857;genjer presiden youtube medsos     br ppp luarnya hijau dalam nya merah     br  br pilih capres yg bukan dari pdip aku pilih;0
2023-05-05T14:57:56Z;wong ndeso 7647;mau  capres juga bodo amat habisin aja tuh duit pajak rakyat kecil buat pesta   habisiiiiiiiiiiinnnnnn nkri dah milik para partai    ;0
2023-05-05T14:55:09Z;ahmad rozzaq;dlm ilmu perdukunan   presiden yg terpilih adl p  prabawa  dan p  prabawa rujuk kembali bersama bu titik ;0
2023-05-05T14:50:29Z;Kamila Cindy Falisha;siapapun presiden nanti  yang penting jangan dari pedeipeh  bisa hancur negara ini kalo calon nya cuma boneka emak  ;2
2023-05-05T14:26:04Z;Sugeng Nur Arif;kok  sih  yang jelasjelas kan ;0
2023-05-05T14:18:11Z;M Yusril Hasan;presiden palestina ;0
2023-05-05T14:01:28Z;Ali amin Amin;aku pilih mahfud ahok;0
2023-05-05T13:30:55Z;Nanda gendut;jangan pilih yg ada banteng nya ;0
2023-05-05T13:29:07Z;Agus Santoso;pak prabowo subianto presiden kita nanti    ;0
2023-05-05T13:25:07Z;Supono Hadi N.;tetap pak anis b  biar baru semuanya  ppp dan pkb arus bawah past nya ke pak anis b ;1
2023-05-05T13:12:55Z;Supri Yanto; mantap amp sukses br  a href   www youtube com results search query  fokernya   fokernya  a  br   br         ;0
2023-05-05T13:07:31Z;Daeng Pati;sengaja dibuat  vs     mau memecah suara    jelas suara koalisi kerbau tetap bersatu  sisanya hanya umpan buat mecah suara anis             politik kelas dengkul  mudah banget kebaca;0
2023-05-05T13:06:55Z;Agus Pawidi;wah asikni bisa dapet  amplop ;0
2023-05-05T12:45:21Z;Bung Tamrin;jangan tertipu isu  calon  pki mengingingkan calon karna pki ingin umat islam berperang   saudara maka mau di jadikan  calon;0
2023-05-05T12:45:20Z;INDRA;ya yang bakal kepilih cuman antara ganjar sama prabowo;0
2023-05-05T12:41:39Z;Akhmad Wahidun Akhmad;heran ya br kok ganjar     rmang gk ada gt yg lbh        br ganjar jd gubernur aza aq gk tau prestasinya apa  bgm lw jd presiden ya br au ach lap;0
2023-05-05T12:40:31Z;wunxndeso;pak prabowo gandeng nu   dh gak ada tandingan;0
2023-05-05T12:39:00Z;wunxndeso;prabowo dong    ;0
2023-05-05T12:38:42Z;Faqih R;pengen dukung ganjar cuma ngeri masih ada si emak  ;0
2023-05-05T12:03:44Z;nur ofik;ganjar kyaknya g bkln jadi krena yg pilh cmn rt nya sendiri;0
2023-05-05T12:01:54Z;JEMPOL NYEPIT;pintr juga si banteng  kagak jadi nyalonin  anak nye ;0
2023-05-05T11:58:55Z;Adi Surya;dirasa quot  kok belum ada yg cocok ya    ;0
2023-05-05T11:40:40Z;Ade Irpan;jangn sampai ganjar di menangkan lgi atau di sogok lgi dr pdip jelas jelas dia petugas partai tdk utk rakyat tp utk partai  rekam jejak ganjar sudah tercoreng akibat pildun gagal karna dia jd sy menyatakan sikap prbowo lah yg menang di pilpres nanti;0
2023-05-05T11:40:29Z;Agus Sumarna;baguuss  jadi banyak opsi dan banyak uang beredar dimasyarakat hahaha;0
2023-05-05T11:33:54Z;Tarmadi Tontro;tidak berubah  tetap prabowo ;0
2023-05-05T11:30:35Z;Didin Didin;aq pilih pak prabowo;0
2023-05-05T11:03:15Z;Okan Alizer;ganjar   ahok;0
2023-05-05T10:57:31Z;Ilham Disqy;hidupp ridwan kamil      ;0
2023-05-05T10:41:18Z;kang gorengan;semoga tidak ada kecurangan di pilpres   ;2
2023-05-05T10:37:18Z;Morphling Gaming;kalo kang emil ikut jdi capres  saya sih bakalan pilih kang emil buat jdi presiden indonesia;0
2023-05-05T10:28:53Z;Yohanes Wuryono;saya sekeluarga pilih yg bisa ngemong hati rakyat  alias bijaksana  jujur belum tentu bijaksana  tapi orang bijaksana pasti jujur sing penting ora ganjar   ;7
2023-05-05T10:21:17Z;cleomediana ei;kasih kesempatan buat yg baru  br yg sdh lanjut usia lebih baik jd penasehat aja;0
2023-05-05T10:00:39Z;Teddy Irfan;pilih pemimpin   presiden    yg amanah  bela rakyat   bkn asing   apalagi aseng  terbukti krj nyata bkn cuma bicara dan memenuhi janji  ;1
2023-05-05T09:40:18Z;gimbalone;prabowo;0
2023-05-05T09:31:18Z;FAYYED ASWANGGA ALTAIR : Obor terang;anies pilihan bangsa rakyat indonesia;5
2023-05-10T11:17:10Z;Rajawali'88;yah betul sekali      anies tdk pasang bener di kantor kelurahan dan kecamatan spt yg dilakukan oleh petugas partai    ga mudeng ya gitu  mentang bupatinya orang tunjukan dia jjd kantor desa dan kecamatan dipasang foto  ganjar n bupati untuk kampanye  apakah calon yg lain juga boleh pasang bener spt yg dilakukan ganjar dan bupati pjs;0
2023-05-05T09:23:00Z;Andi S;memang klo  capres bisa memenuhi presidential threshold ;0
2023-05-05T09:08:01Z;Lilis Mahmud;pilih capres yg pandai bekerja bukan bernata kata;0
2023-05-05T08:57:16Z;YCigbog;dlm hati sya knpa srek sma anies baswedan aja ya  dulu sma prabowo  siapapun yg jdi presiden bisa membawa indonesia lebih baik dan maju ;0
2023-05-05T08:45:43Z;Try Honesty, Cry Agony... Die Tragedy!;coblos yg bukan petugas partai    ;1
2023-05-05T08:39:51Z;Hardy Cool;prabowo presiden ;0
2023-05-05T08:11:43Z;maulana bigtv;kuwalisi tidak perlu yg penting rakyat pilih sesuai kata hatinya  dan kerjanya untuk rakyat  dan nkri;0
2023-05-05T08:07:40Z;WDK Chanel;semua yg dicalonin partai ya namanya petugas partai  kebijakannya tegantung partai pengusung ;0
2023-05-05T06:43:32Z;Kokom Kokom;pk ganjar;0
2023-05-05T05:27:03Z;Hanna & Aqisha;mahfud md presiden bjp wakilnya;0
2023-05-05T05:03:25Z;Waskita Udayana;kadrun pilih siapa ;0
2023-05-05T04:55:34Z;Ellya Jamella;asal jangan petugas partai;0
2023-05-05T04:55:25Z;Adi putra;kalo presiden dari jawa tengah kaaapook dah  periode hutang selangiit blangkon bendul mburi br kalo prabowo     hmm hanya tanda tanya saja periode kmrin digandeng jok kuwi jadi menteri menhan dengan anggaran waaah dan gak terbilan ada apaa yaak     apa diduga kembalikan dana kampanye gak jadi sm bg sandi dan pengondisian pilpres skrg yaak    ;0
2023-05-05T04:54:29Z;Muhammad Hanafi Arifdihandiko;siapapun ga masalah jangan aja anis  ;0
2023-05-05T04:36:34Z;Seshomaru;    br maunya jadi penguasa semua;0
2023-05-05T04:13:09Z;Indra Jaya;bokep nggak bakalan menang  prabowo udah tua   udah akik akik nggak mungkin jugak menang          ;0
2023-05-05T03:42:45Z;Bapak;prabowo aja udah;2
2023-05-05T03:34:15Z;Ega Azzahra;yg jelas gw gak mw pilih  yg hobbi nya nonton bokep   ;0
2023-05-05T03:03:29Z;Kamal Farobi;mahfud md   rocky gerung;0
2023-05-05T03:02:46Z;Rosa Suryani;aku gak dukung yg membuat indonesia gagal di pildun u    menghambat talenta muda di timnas;0
2023-05-05T02:51:50Z;mastercuan;bakal buang duit banyak negara klo sampai  sesi pemilu;0
2023-05-05T02:28:02Z;Suryadi SA;kalau partainya  aku gak bakalan plih pdip  tapikalau presidennya tetap ganjar;0
2023-05-05T02:12:39Z;Marsaid Said; tenggelamkan banteng merah;0
2023-05-05T01:55:12Z;eudaimonia Metal;anies blm tentu maju  karena presidential thresholdnya masih kurang  dan koalisinya blm solid  yg pasti maju itu ganjar dan prabowo  ttp tidak menutup kemungkinan anies ikut ;0
2023-05-05T01:36:49Z;Faizin cebLong;prabowo lanjuuudd;0
2023-05-05T01:09:55Z;NEW NYIMPRUT;ganjar pranowo kemaren disuruh mega batalkan u mau hati hati bisa jadi jalan untuk bu mega  anti pdip;0
2023-05-05T00:46:13Z;Kucing Oren;kasih pak prabowo   pak anis kesempatan  jangan sampai beliau putus asa  sudah saatnya beliau maju  saya harap beliau tegas menegakkan hukum di negara seperti seorang tentara  pokoknya jangan warna m;1
2023-05-05T00:43:20Z;Kucing Oren;pokoknya jangan yg warna m  sulit sulit tak kandani;0
2023-05-05T00:21:50Z;Jack ASKA;nanti yg jadi prsiden bakal ngakat yg kalah jadi mentri nya   kayak pk jokowi prabwo  ;0
2023-05-05T00:16:15Z;jack sudrajat;milih presiden lihat record sebelumnya dia menjabat  ;0
2023-05-05T00:13:28Z;Arif Rahman;mari kita pilih yg bukan petugas partai;0
2023-05-04T23:16:07Z;Lembu 2020;yg kuat cm prabowo dan ganjar;0
2023-05-04T23:09:13Z;Sufyan Aja;boncos gak papa kan duit negara   biar aja  kita kalo gak kerja juga gak punya duit kok ;0
2023-05-04T22:57:27Z;Anto Anto;pilih yg hobi nonton vidio porno dan yg suka pecitraan  saja   biar tambah remok ;0
